id,hospital_name,hospital_category,hospital_care_type,specialties,facilities,emergency_services,website,category_status,care_type_status,specialty_status,facility_status,emergency_status,website_status
585be987-5987-4b14-a588-4c5b9b62bd40,Sun Multi Speciality Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
8e781646-a415-4239-9f25-edb0ef04072a,St.Ann's Jubilee Memorial Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
5c9d926e-308c-4faa-9af1-2ada49270bd8,Cancer Treatment and Research Center,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
77704a29-d599-4f23-9026-63b56abf8734,Krishi Trust Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
207ff074-f2b1-4926-9bce-8d508cf96f54,Padmaja Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
2b19e8b2-466b-4c28-8cef-30851f417d54,Rama Hospitals,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
5982785b-df3a-4959-afe4-edc24d4fb2a6,Suma Maternity Home,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
c128382d-79f7-40f3-be8e-0d841e6bf307,The Good Samaritan Homoeo Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
8facab10-5144-4fee-a178-363b1cb6c7c3,Dj Clinic,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
e293a617-8fda-4e05-9137-b25ed8c66e26,Annapoorna Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
4d01fda6-0bd9-4f24-85bc-d725cd84e1a1,Anupama Surgical And Children Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
e8650329-4936-47a9-8adb-124f2cfc4cb2,Apoorva Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
2c531e43-34f8-4e8c-8c9e-373e10ba52df,Good Health New Central Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
197fe6a6-8cc9-4f54-8ba0-3853bcc32527,Kala Hospitals Pvt Ltd,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
82db23ec-780b-41c3-95f0-5f50ce80eda8,Maxivision Laser Centre Pvt Ltd,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
ad6b151d-f8e3-48dd-b288-19909b8d329c,Navya Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
ed0e1e90-a146-4c7b-a017-4f5a46582d7a,Padmasri Hospital    Vishakhapatnam,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
e6fe2ce4-8738-48c1-9f7f-8aa8fa331b77,Sai Spoorthy Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
8c0ad30a-88c4-4a25-afaf-146f907efed9,Venkatarama Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
5af76ea1-5dfb-427a-970e-cf9be0e700f9,Vision Care Center( Super Speciality Eye Hospital ),0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
3925b849-f571-4690-afdb-6808cdbcde41,Mahama Gandhi Cancer Hospital and Research Institut,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
fb71214c-7d05-427f-8274-111320769280,Mvp Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
c39bb5f2-8bd8-48c9-ad80-0e8d8da24f41,Sanjivi Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
817875fd-82ee-47be-ac27-29c1bce676c2,Uma Polyclinc and Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
820bfd15-1fc3-4377-a27f-080b5532d27a,Vijaya Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
376a9d4d-fbcd-43e4-a916-04810f2d56ac,Waltair Multicare Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
6badadfe-acc0-4a2c-9270-8660cf02ea54,Kamala Nursing Home,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
be4bd7da-f377-4ff5-b2c1-dc49a7a86a2d,Care Hospitals,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
9283fbfa-5459-46ac-9f57-c1984aa3c554,Gajuwaka Hospital P Ltd,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
23c25d3f-e2a8-4c66-988d-fc0e2e8d09d4,"Lion Dist 324 C, Cancer Treatment and Research Center",0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
471b2917-f15a-42f8-a12e-055ddfa9636c,Prabha Clinic and Nursing Home,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
c9d6ff8e-46b0-407c-b71f-b383b6fe4c2c,Amrutha Nursing Home Private Limited,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
e76fa0d5-1354-47a9-b2d8-5832d6536cc5,Gowtami Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
71cdfb30-cfbe-4280-9975-7487077bae22,Padmaja Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
0ba417c4-460e-4646-990c-abe6e747f816,R K Hospital: Gajuwaka Hospitals (P) Ltd. - Visakhapatnam,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
8da5df27-3c96-433f-b713-19fc856e0eef,Sri Rama Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
8d0e6cf9-5838-466a-9154-7c7b75956949,Sujatha Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
3c996141-e2e5-4304-b1ea-dc3318c2ad80,Susruta Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
f247212c-e05b-4a86-b552-435f96be691b,Satyam Intensive Care and Trauma Centre,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
11bea1cf-a62d-4c72-9ce1-6693d73110f6,Sr Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
574ac242-28c8-4339-bad3-1a6b989296fb,L V Prasad Eye Institute Vishakapatnam,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
30865c1f-7dca-46e5-ba51-75ce8b1c6b7f,Sai Satya Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
d5312d2b-de4f-4d5c-9114-a341282c0050,Sankar Foundation Eye Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
53ff7881-1fd3-49a6-85de-0f3d8abda344,Annapoorna Babycare and General Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
c7d1b82a-4913-4f6e-9898-d5ff6627d824,"Aswini Clinic, Maternity and Nursing Home",0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
5f64742f-70e1-43d1-aa5c-b95d691982e9,Ramyasai Nursing Home,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
7389260c-c2e5-4f1a-9ece-306a5df8edaf,Vijaya Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
0edc49fb-22c9-4bcf-b347-9842f2561877,Gayatri Nursing Home,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
32008a3c-eeb9-4755-8db9-5aafc000e138,Venkatarama Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
a524752d-3cfa-4e12-8bfc-950f59e16a30,St.Ann's Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
5e54f866-be56-4007-b30a-99cabed3a424,Sunitha Nursing Home,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
31ec8e85-3d2c-4173-87cc-59382e8db666,Amg Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
36c65c13-a384-4a9a-879f-9ecfd3cecfd0,Sunita Nursing Home,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
6e4e6679-4541-44e0-b79f-44a4cc7d245d,Sri Lalitha Nursing Home,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
05f26578-6d01-4554-a4ce-b2c209901da0,Sri Subrahmanyam Nursing Home,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
3a27573d-3e69-4c8e-889c-09864c0ee689,Krishna Nursing Home,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
8177391f-4f76-4b66-9acf-7e2336058584,Radha Krishna Nursing Home,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
78a924a0-b300-4c3a-8b4e-a0936cb10eee,Sri Sathya Day and Night Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
be2e5233-e4e8-4392-884c-d0bb4c6c8870,Venkata Rama Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
ff25079c-7e96-4885-bf41-72743cc3a630,Andhra Children Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
a3964f93-755a-4db0-b2d5-5f14e87845d4,Vamsi Nursing Home,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
9e5aac11-2845-42ee-aabd-7cb4e2d8500b,Sri Sai Super Speciality Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
a775d6d0-ba3a-4915-a317-a3960d366d3d,Uday Nursing Home,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
83d4c535-220f-47a7-8d85-a744f35915bc,O.E.U.Lions Eye Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
037e8e64-e83c-4c17-afb2-cb07ddbdb9d6,Maharajahs Institute Of Medical Sciences,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
bb0db650-3b84-4455-8175-7fabaf1c4584,Jayasree Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
7c4b5625-d102-4d14-add9-0abd35b713b5,Karshaka Maharshi Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
79ecc290-2e76-4edc-bfbf-cc97891276c5,Sri Krishna Nursing Home,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
8ec12def-f45a-4067-b923-bdd72bfece80,Sri Hanuman Children Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
a25e65ca-6df7-4792-8095-7865c97ec35d,Sri Ramakrishna Clinic and Nursing Home,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
10e6f4d3-1f28-4cc4-89bf-4fb95ea73ca5,Sai Ramya Nursing Home,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
7ed05dce-bad1-4f44-b33b-d139d5f72cc6,Prashanti Hospitals Uro Gyneac Infertility Centre,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
4c91191a-10bb-4cc1-9b33-55523f2dc6db,Mother Child Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
18d8d32d-a6c3-489b-9a25-6d29a82f39de,Sankara Netra Chikitsalaya,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
5cb6fe29-480e-4428-b744-830e433f30c4,Sri Sai Madhavi Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
8540b1f1-fbff-4d6e-8688-ee95a77c5cc8,Sri Venkateswara Nursing Home,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
c27bee63-587b-41b1-9eb6-837608cc723f,Swaruparani Nursing Home - Eluru,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
3234c377-1f6c-48e6-a6fc-990bd9c1e196,Vamsi High Tech Super Speciality Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
359a5d72-29ca-440e-9f9e-eada2d9934eb,"Vijaya Hospital, Eluru",0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
ac691548-1533-4271-a0a0-3e44e8d46cd8,Yasoda Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
6e3b100e-743b-43b4-be28-4babb7c0b8dd,Asram Hospital (Alluri Sita Rama Raju Academy Of Medical Sceinces),0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
0a5d4e21-08a8-4808-b1d2-3e05b0065ead,Asrims Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
e620b102-893b-4fcd-aabd-d3b6d29174c1,Kay Vee Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
3939eb65-26d3-432d-a48a-32330daa6ecf,Shri Krishna Mother and Child Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
69dc4226-1cd5-4fb5-8903-5879fcd891b5,Indira Devi Memorial Nursing Home,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
f956fc4e-c158-4934-a0c5-5e6d6916290a,Mother Vannini Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
cf35b0fc-11b2-4cd7-9c4e-09b6c2442194,Prasad Hospitals,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
5832ab49-b354-4756-b60f-2a7862697a25,Sri Venkateswara Netralaya,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
70e4c60f-fecb-42a7-bf63-487b28e649c5,Veenus Nursing Home,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
a5df8694-ac0b-41af-9010-9707b8b4f5fe,Ch. Varalakshmi Nursing Home,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
5632491e-f73d-4b03-b84a-dac185262f82,Sri Venkata Ramana Nursing Home,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
5e875ebd-960b-418d-9987-96c48282ebe2,Krishna Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
8cc05d9f-553c-4527-a4f3-6eadd8ffa3ed,Nallaparaju Venkata Raju Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
c3256146-3cdd-4134-af19-d4b62ffff739,Neeladri Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
853a3d95-0da1-4247-bf8a-ad1ab1639ad4,S.V.R. Maternity Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
48de0829-75f0-476c-95a3-5fed4b6cbd5d,Siva Srinivasa Ent Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
4ff78eb6-d98f-43c6-979b-9a0bf4aa1cbc,Sri Krishna Eye Institute,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
db6879b9-3d89-4a0b-9e23-2338c00a2e7c,Sri Lakshmi Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
1c406093-bbe2-48d0-b6ba-156edf0d3b61,Subhadra Surgical and Maternity Centre,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
1b66bab6-09bc-41ae-999f-a363faff6f61,U.V.S.M. Eye Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
ba414c07-9b8f-47d4-9606-de6db0b3939f,Apple Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
b1af3fc6-7199-48c4-baeb-bb71b186cbe4,Better Vision Clinic,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
84dd995e-2531-46ac-a233-7b6af66eb3a1,Bhagyasri Hospitals,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
9860ba74-3754-43e1-a4f9-dfeba28e88b2,"Bharathi Nursing Home, Tanuku",0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
50fad33c-4a4b-4a76-a4dd-e9bb9e81982a,Geeta Hospitals-Tanuku,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
ac412317-85e1-4fc8-baa8-3d370e46e682,Lakshmi Arundhati Nursing Home,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
8d8c6ddb-d11d-40b3-8642-babfa1f6d767,Mullapudi Venkatarayudu Eye Centre,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
015756f0-0f73-4984-897f-7c80f7b94092,Sanjeevani Emergency Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
3e9e1ef5-b629-4e0d-bb5a-7a9ea2107927,Sreeharsha Ent Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
dafd2dd5-4261-4248-ad5b-60ed3aedbd64,Sri Balaji Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
6dca4222-23e8-461a-a0c8-4839afe7d80e,Sri Ramakrishna Orthopaedic and Physiotherapy Center,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
be921031-374b-47fb-bb27-858c1300a0ba,Sri Ramana Childrens Hospital,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
c08e2821-a346-4567-a9c8-8b1f96486738,Sri Venkata Ramana Nursing Home,0,0,0,0,0,,PLACEHOLDER_VALUE,PLACEHOLDER_VALUE,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,MISSING_VALUE
